month,token_volume,unique_addresses,new_addresses,transaction_count,transfer_count
2022-05-01,25.2000000000000000,2,2,1,1
2022-06-01,1487.6146360000000000,26,26,21,21
2022-07-01,875520.201184000000,176,168,270,271
2022-08-01,4325857.289987000000,464,430,551,551
2022-09-01,10654616.811895000000,239,180,504,540
2022-10-01,28680956.061553000000,376,282,999,1063
2022-11-01,19512284.972706000000,317,202,572,592
2022-12-01,8348483.680378000000,221,136,329,348
2023-01-01,7244546.520417000000,184,111,338,351
2023-02-01,13663548.037302000000,208,136,267,281
2023-03-01,44774115.860395000000,499,391,982,1085
2023-04-01,40992443.051812000000,338,215,589,620
2023-05-01,24170717.214883000000,246,148,398,410
2023-06-01,14534981.788527000000,248,149,368,378
2023-07-01,24772004.265902000000,269,179,426,444
2023-08-01,18157122.401207000000,252,155,446,467
2023-09-01,9061911.308541000000,288,185,405,426
2023-10-01,16405601.022393000000,322,219,527,551
2023-11-01,27964226.540831000000,299,200,483,504
2023-12-01,25638489.809063000000,301,218,571,594
2024-01-01,11832007.962483000000,315,226,546,562
2024-02-01,10472503.991503000000,276,196,481,495
2024-03-01,20548712.997466000000,330,241,609,629
2024-04-01,22271172.524901000000,363,259,559,571
2024-05-01,10062452.725479000000,338,259,621,638
2024-06-01,6046579.150837000000,323,244,524,574
2024-07-01,18588767.096339000000,356,269,717,735
2024-08-01,37103880.099158000000,378,263,762,841
2024-09-01,52102960.068914000000,383,270,741,807
2024-10-01,57603350.989986000000,404,295,749,830
2024-11-01,103454441.6543870000,536,413,1016,1152
2024-12-01,79998124.307565000000,637,513,1079,1203
2025-01-01,87623428.652332000000,698,536,1265,1425
2025-02-01,119707399.1255000000,627,469,1173,1359
2025-03-01,67895539.163270000000,826,623,1881,2010
2025-04-01,158905915.9231150000,1243,981,4039,4307
2025-05-01,227099710.2549770000,1121,781,3406,3592
2025-06-01,134480880.1726340000,1115,756,3333,3504
2025-07-01,177633818.2720920000,1611,1182,4837,5174
2025-08-01,185587942.5603960000,2088,1484,6003,6338
2025-09-01,193229084.8820400000,2068,1321,5469,5880
2025-10-01,248932857.4867870000,2541,1594,6687,7135
2025-11-01,148121466.6909790000,2311,1380,4953,5308
2025-12-01,162651626.3437180000,2867,1929,6477,6863
2026-01-01,243388384.2225960000,4979,3790,10704,11544
2026-02-01,266929394.7197150000,6132,4560,12586,14143
2026-03-01,346240024.9954790000,4611,2911,12688,13488
2026-04-01,276176924.1706030000,4608,2854,9504,10325
2026-05-01,280695795.8025380000,3925,2238,8945,9753
2026-06-01,224218158.8691210000,4625,2773,10371,11292
