month,funder_rank,funded_by_id,funded_by_address,newly_funded_addresses,raw_funded_volume,funded_volume
2018-09-01,1,139367412,6f803466bcd17f44fa18975bf7c509ba64bf3825,23,21713650985,21713.650985000000
2018-09-01,2,179516035,55fe002aeff02f77364de339a1292923a15844b8,8,126000000,126.0000000000000000
2018-09-01,3,196144848,ec67a59e54a393b702c7ecce1faca731e4f0e601,3,300000,0.30000000000000000000
2018-09-01,4,135613769,b67e217f9b39427bf2d6b3dc1aa9c03b24eab95a,2,1300000,1.3000000000000000
2018-09-01,5,196681468,c965f500fd4dc2a6b06efcbdce7fc74ead00ae62,1,13000000,13.0000000000000000
2018-09-01,6,88487,e7545f76ecbc8435d348c79db53ea6e6693578ff,1,10000000,10.0000000000000000
2018-09-01,7,196370507,ebd8c60ccebf7a0f7928978b1300c466778bb315,1,6123456,6.1234560000000000
2018-09-01,8,23629729,6530896fa2e2a496d2b22202e930b7d0f50b75dc,1,4000000,4.0000000000000000
2018-09-01,9,175632136,afd445e512cfaab654a6a34841a59e9bfbf200e3,1,2000000,2.0000000000000000
2018-09-01,10,120529,2b5634c42055806a59e9107ed44d43c426e58258,1,1900000,1.9000000000000000
2018-09-01,11,196071658,06e7d699c4842e712e32d66c15f7e451c0e2a496,1,400000,0.40000000000000000000
2018-09-01,12,104374984,58d8c3d70ce4fa4b9fb10a665c8712238746f2ff,1,100000,0.10000000000000000000
2018-10-01,1,139367412,6f803466bcd17f44fa18975bf7c509ba64bf3825,116,970712908022,970712.908022000000
2018-10-01,2,207834522,28c5b0445d0728bc25f143f8eba5c5539fae151a,28,70808796845139,70808796.845139000000
2018-10-01,3,68540467,b9e29984fe50602e7a619662ebed4f90d93824c7,28,62037310000,62037.310000000000
2018-10-01,4,43506437,6cc5f688a315f3dc28a7781717a9a798a59fda7b,28,53474213000,53474.213000000000
2018-10-01,5,120529,2b5634c42055806a59e9107ed44d43c426e58258,28,34485925847,34485.925847000000
2018-10-01,6,179516035,55fe002aeff02f77364de339a1292923a15844b8,22,207246890000,207246.890000000000
2018-10-01,7,11352827,b9ee1e551f538a464e8f8c41e9904498505b49b0,19,91873048728,91873.048728000000
2018-10-01,8,209614843,130406b72dabbf731913d9453629beb26594d317,17,10293746145,10293.746145000000
2018-10-01,9,209878959,97f16ca0bd84b18a485c77d91f75a63885a5965d,10,995110300,995.1103000000000000
2018-10-01,10,6238626,aa80f82b9b563893208f6edeb0f5a25cd64e8527,9,293784800,293.7848000000000000
2018-10-01,11,207627423,a0d631a2b28a431dc315475f092bbe65a3f09b42,9,98936539,98.9365390000000000
2018-10-01,12,209845049,9c336301279eaad1d0408cde26cff927f634690e,8,153292900,153.2929000000000000
2018-10-01,13,209305340,78c94cfe00a623e9cd2f0a22485baccabac5e688,8,59488500,59.4885000000000000
2018-10-01,14,210338563,27456eac1bb00d3994d2bf4fe83f26b5b3d80f89,6,1596000000,1596.0000000000000000
2018-10-01,15,212264861,3187ee51ff408b49f7894e5c7a6fdc95f140bd6a,5,2427266696714,2427266.696714000000
2018-10-01,16,212957851,e39ec5177ef922c0d6d2d1fca5acebf1e5ffeacc,5,1238361967075,1238361.967075000000
2018-10-01,17,2509,6748f50f686bfbca6fe8ad62b22228b87f31ff2b,5,11970533110,11970.533110000000
